id,status,sector,sector_merged,sector_grouped,activity,loan_amount,funded_amount,lender_count,borrower_count,use,description_length
3210174,fundraising,Clothing,Clothing,Personal,Clothing Sales,700,0,0,1,buy more clothes for selling.,5
3210170,fundraising,Food,Food,Personal,Grocery Store,275,50,1,1,buy more groceries for selling.,5
3209610,fundraising,Food,Food,Personal,Fish Selling,1625,0,0,1,to buy more fish to sell.,6
3209611,funded,Agriculture,Agriculture,Agriculture,Agriculture,175,175,7,1,purchase fertilizers and pesticides to ensure healthy crops.,8
3209607,fundraising,Food,Food,Personal,Food Production/Sales,275,75,2,1,to buy more bags of rice to sell.,8
3209605,fundraising,Food,Food,Personal,Liquor Store / Off-License,825,25,1,1,"to buy more liquor, as well as non-alcoholic drinks to sell.",11
3209604,funded,Clothing,Clothing,Personal,Clothing Sales,225,225,7,1,"to purchase more fashionable dresses, tops and bottoms to sell.",10
3209603,funded,Food,Food,Personal,Liquor Store / Off-License,175,175,6,1,"to buy more liquor, as well as non-alcoholic berages to sell.",11
3209597,funded,Agriculture,Agriculture,Agriculture,Poultry,225,225,8,1,"to purchase essential items like chicks, feed and housing for her poultry.",12
3209599,funded,Food,Food,Personal,Liquor Store / Off-License,175,175,6,1,"to buy more liquor, as well as non-alcoholic drinks to sell.",11
3209555,funded,Food,Food,Personal,Restaurant,150,150,5,1,"to buy matoke (green plantains), posho (maize flour), etc.",9
3209588,fundraising,Food,Food,Personal,Food Production/Sales,825,0,0,1,to buy more bags of rice to sell.,8
3209547,funded,Food,Food,Personal,Grocery Store,225,225,8,1,"to purchase more tomatoes, onions, cabbages, spinach, etc.",8
3209546,funded,Retail,Retail,Business,Charcoal Sales,425,425,17,1,to purchase more charcoal to resell.,6
3209541,fundraising,Food,Food,Personal,Restaurant,550,25,1,1,to buy more bags of Irish potatoes to fry chicken and chips to sell.,14
3209542,funded,Food,Food,Personal,Food Stall,175,175,4,1,"to buy more wheat flour, cooking oil and cassava to fry.",11
3209536,fundraising,Food,Food,Personal,Restaurant,700,0,0,1,"to buy matoke (green plantains), posho (maize flour), rice, beans, meat, peanut butter, onions, tomatoes, and spices.",17
3209538,fundraising,Food,Food,Personal,Restaurant,550,25,1,1,to buy matoke (green plantains) and posho (maize flour).,9
3209540,funded,Food,Food,Personal,Restaurant,175,175,2,1,"to buy matoke (green plantains), posho (maize flour), rice, beans, meat, peanut butter, onions, tomatoes, and spices.",17
3209532,funded,Agriculture,Agriculture,Agriculture,Livestock,225,225,8,1,"to buy supplies like feed, veterinary care, and potentially land or facilities.",12
3209533,fundraising,Food,Food,Personal,Food,400,25,1,1,to buy more food spices to sell.,7
3208783,fundraising,Food,Food,Personal,Restaurant,325,125,2,1,to buy matoke (green plantains) and posho (maize flour) and other ingredients for her restaurant.,15
3209531,funded,Food,Food,Personal,Food Production/Sales,150,150,5,1,"to buy more coffee, beans, rice, maize flour and cassava flour to sell.",13
3208780,fundraising,Food,Food,Personal,Grocery Store,825,225,7,1,"to purchase more bananas (including matooke, commonly known as plantain, a staple).",12
3208781,funded,Food,Food,Personal,Grocery Store,550,550,19,1,"to purchase more bananas (including matooke, commonly known as plantain, a staple).",12
3208775,funded,Food,Food,Personal,Grocery Store,150,150,5,1,"to purchase more bananas (including matooke, commonly known as plantain).",10
3208778,fundraising,Food,Food,Personal,Grocery Store,825,0,0,1,"to purchase more household supplies like rice, pasta, snacks, and cooking oil.",12
3208774,fundraising,Food,Food,Personal,Grocery Store,325,125,5,1,to purchase more bananas (including matooke commonly known as plantain).,10
3208772,fundraising,Food,Food,Personal,Restaurant,275,75,3,1,to buy matoke (green plantains) and posho (maize flour).,9
3207828,funded,Agriculture,Agriculture,Agriculture,Livestock,275,275,8,1,to buy more goats and water to sell.,8
3207832,fundraising,Services,Services,Business,Mobile Transactions,550,25,1,1,to buy more float for mobile money transactions.,8
3207823,fundraising,Food,Food,Personal,Grocery Store,425,100,3,1,to buy more raw food for sale.,7
3207827,funded,Retail,Retail,Business,Retail,700,700,19,1,"to buy more rice, sugar, flour, and soft drinks to sell.",11
3207815,funded,Food,Food,Personal,Restaurant,150,150,5,1,"to buy matoke (green plantains), posho (maize flour), rice, beans, meat, peanut butter, onions, tomatoes, and spices.",17
3207817,funded,Agriculture,Agriculture,Agriculture,Poultry,275,275,10,1,to buy more chicken for sale.,6
3207135,funded,Food,Food,Personal,Restaurant,275,275,6,1,to buy matoke (green plantains) and posho (maize flour).,9
3207139,funded,Retail,Retail,Business,General Store,275,275,7,1,"to purchase more household supplies like rice, pasta, snacks, and cooking oils.",12
3207129,fundraising,Food,Food,Personal,Restaurant,825,50,1,1,"to buy matoke (green plantains), posho (maize flour) and other food ingredients.",12
3207134,fundraising,Food,Food,Personal,Restaurant,550,50,1,1,to buy matoke (green plantains) and posho (maize flour).,9
3207112,fundraising,Retail,Retail,Business,Shoe Sales,1375,50,1,1,to buy more shoes for sale.,6
3207124,funded,Retail,Retail,Business,Charcoal Sales,275,275,6,1,to purchase more charcoal for resale.,6
3207110,fundraising,Food,Food,Personal,Fish Selling,975,50,1,1,to buy more fish for sale.,6
3207104,funded,Health,Health,Personal,Pharmacy,275,275,9,1,"to buy more over-the-counter medications and essential equipment,.",8
3207096,funded,Food,Food,Personal,Grocery Store,550,550,18,1,to purchase more yellow bananas for resale.,7
3206976,funded,Food,Food,Personal,Restaurant,275,275,9,1,buy more food stuffs for her resturant.,7
3206952,funded,Agriculture,Agriculture,Agriculture,Dairy,275,275,9,1,to buy more animal feed to increase milk products and buy milk cans for milk storage.,16
3206954,fundraising,Food,Food,Personal,Milk Sales,425,50,1,1,to purchase big gallons of milk and boxes of yoghurt to sell.,12
3206950,fundraising,Agriculture,Agriculture,Agriculture,Livestock,2175,25,1,1,to buy animal feeds and contruction materials for the farm house / rentals.,13
3206949,fundraising,Agriculture,Agriculture,Agriculture,Pigs,550,50,1,1,to purchase pig feed and construct a bigger pigsty.,9
3206944,fundraising,Retail,Retail,Business,Retail,975,50,1,1,"to purchase a sack of sugar, rice, flour, boxes of water, bread, and toothpaste to sell.",16
3207111,funded,Clothing,Clothing,Personal,Clothing Sales,225,225,5,1,"to purchase more fashionable dresses, tops and bottoms for resale.",10
3206945,fundraising,Retail,Retail,Business,Charcoal Sales,550,275,9,1,to purchase sacks of charcoal for sale.,7
3206940,funded,Food,Food,Personal,Food Stall,825,825,13,1,"to buy more matooke, cassava, yams, Irish potatoes, tomatoes, and avocado to sell.",13
3206939,fundraising,Agriculture,Agriculture,Agriculture,Poultry,550,25,1,1,buy garden fertilizers and poultry feeds.,6
3206934,fundraising,Food,Food,Personal,Food Market,550,100,3,1,"buy tomatoes, avocado, onions, nakatti, and green paper to sell.",10
3206937,fundraising,Retail,Retail,Business,Retail,675,175,6,1,"to purchase sacks of sugar, rice, flour, boxes of water, bread, and toothpaste to sell.",15
3206936,funded,Food,Food,Personal,Fruits & Vegetables,225,225,7,1,"buy tomatoes, avocado, onions, nakatti, and green pepper to sell.",10
3206933,fundraising,Food,Food,Personal,Fish Selling,550,50,1,1,to buy fresh fish and dry fish to sell.,9
3206932,fundraising,Food,Food,Personal,Beverages,825,125,3,1,purchase a fridge to support in soft drinks  preservation.,9
3206925,fundraising,Food,Food,Personal,Food Market,825,50,1,1,"buy more matooke, cassava, yams, irish potatoes, tomatoes, and avocado to sell.",12
3206921,funded,Food,Food,Personal,Milk Sales,275,275,8,1,to purchase big galoons of milk and boxes of yoghurt to sell.,12
3206927,funded,Food,Food,Personal,Food Stall,425,425,10,1,"buy sacks of potatoes, cooking oil, food spices and charcoal to prepare snacks for selling.",15
3206916,fundraising,Food,Food,Personal,Restaurant,550,0,0,1,"to buy cartons of flour, cooking oil, baking powder, Irish potatoes, bananas, and food flavors to bake snacks to sell.",20
3206920,funded,Clothing,Clothing,Personal,Clothing,275,275,10,1,purchase large stocks of baby wear and ladies wear for sale.,11
3206914,funded,Clothing,Clothing,Personal,Clothing Sales,225,225,7,1,"to purchase big quantities of baby wear and ladies' wear for her boutique, as well as electric bulbs, sockets, switches to sell.",22
3206915,fundraising,Retail,Retail,Business,Charcoal Sales,825,25,1,1,to purchase sacks of charcoal to sell.,7
3206223,fundraising,Clothing,Clothing,Personal,Clothing Sales,650,75,2,1,"to purchase more fashionable dresses, tops and bottoms.",8
3206272,fundraising,Food,Food,Personal,Liquor Store / Off-License,1100,75,3,1,"to buy more liquor, as well as non-alcoholic options like soft drinks.",12
3206270,funded,Food,Food,Personal,Food Stall,825,825,12,1,"to buy more coffee, beans, rice, maize flour and cassava.",10
3206220,fundraising,Food,Food,Personal,Fish Selling,700,50,1,1,to buy more fish.,4
3206219,fundraising,Food,Food,Personal,Food Production/Sales,1225,25,1,1,"to buy more beans, rice, maize flour and cassava.",9
3206216,funded,Retail,Retail,Business,Shoe Sales,275,275,10,1,to buy more shoes for sale.,6
3206215,fundraising,Food,Food,Personal,Restaurant,425,75,2,1,"to buy matoke (green plantains), posho (maize flour), rice, and beans.",11
3206214,fundraising,Retail,Retail,Business,General Store,1100,50,1,1,"to purchase more household supplies like rice, pasta, snacks, cooking oils, and salad dressings.",14
3206209,fundraising,Food,Food,Personal,Restaurant,825,75,2,1,"to buy matoke (green plantains), posho (maize flour), rice, and beans,.",11
3206212,funded,Food,Food,Personal,Restaurant,825,825,15,1,"to buy matoke (green plantains), posho (maize flour), rice, beans, and meat.",12
3206207,fundraising,Food,Food,Personal,Fruits & Vegetables,700,25,1,1,"to purchase more bananas (including matooke, commonly known as plantain).",10
3206208,funded,Food,Food,Personal,Fruits & Vegetables,550,550,14,1,"to purchase more bananas (including matooke, commonly known as plantain).",10
3206206,fundraising,Retail,Retail,Business,Hardware,1375,50,1,1,to buy more cement iron sheets for her business.,9
3206204,funded,Services,Services,Business,Services,550,550,20,1,to buy more tents and chairs for hire.,8
3206201,funded,Services,Services,Business,Tailoring,225,225,6,1,to purchase enough patterns of clothes for making new dresses.,10
3206198,fundraising,Agriculture,Agriculture,Agriculture,Livestock,550,150,4,1,"to buy supplies like feed and veterinary care, and potentially land or facilities.",13
3206197,fundraising,Food,Food,Personal,Liquor Store / Off-License,550,0,0,1,"to buy more liquor, as well as non-alcoholic options like soft drinks.",12
3206118,funded,Retail,Retail,Business,General Store,900,900,25,1,"to purchase more sugar, beans and rice to sell.",9
3206196,funded,Food,Food,Personal,Pub,950,950,16,1,to buy more liquor as well as non-alcoholic options like soft drinks.,12
3207106,funded,Retail,Retail,Business,Plastics Sales,175,175,6,1,"to buy more plastics like basins, buckets for sale.",9
3206199,funded,Agriculture,Agriculture,Agriculture,Livestock,275,275,9,1,"to buy supplies like feed, veterinary care, and potentially land or facilities.",12
3227689,funded,Agriculture,Agriculture,Agriculture,Farming,150,150,5,1,to buy more stock for the business.,7
3227683,fundraising,Services,Services,Business,Tailoring,425,50,2,1,to buy different types of bitengi fabrics.,7
3227685,funded,Food,Food,Personal,Food Market,125,125,4,1,to buy more stock for her business.,7
3227674,funded,Food,Food,Personal,Food,225,225,3,1,to buy more stock for the business.,7
3227614,fundraising,Agriculture,Agriculture,Agriculture,Farming,1150,75,3,1,to buy more stock for his business.,7
3227603,fundraising,Agriculture,Agriculture,Agriculture,Cattle,1100,0,0,1,to buy more stock for his business.,7
3227575,fundraising,Agriculture,Agriculture,Agriculture,Farming,1100,50,2,1,buy more stock for his business.,6
3227556,fundraising,Retail,Retail,Business,General Store,1350,125,2,1,to buy more stock for the business.,7
3227424,funded,Retail,Retail,Business,General Store,825,825,21,1,to add capital to his soap selling business as well as other items.,13
3226888,funded,Food,Food,Personal,Pub,275,275,9,1,to restock more local drinks.,5
3226881,funded,Services,Services,Business,Beauty Salon,150,150,5,1,"to buy more salon products (shampoo, braids) and stock soft drinks.",11
3226873,fundraising,Retail,Retail,Business,General Store,825,125,4,1,to add stock to the business.,6
3227008,fundraising,Food,Food,Personal,Food,1350,75,2,1,to add stock to the business.,6
3226889,funded,Food,Food,Personal,Grocery Store,225,225,1,1,"to buy additional stock of food items like matooke, maize, potatoes and cassava.",13
3226786,funded,Food,Food,Personal,Food Stall,275,275,10,1,buy more matooke and sacks of charcoal.,7
3226738,fundraising,Services,Services,Business,Tailoring,1625,325,11,1,to buy fabric and materials to sew and sell.,9
3226512,fundraising,Clothing,Clothing,Personal,Clothing Sales,675,0,0,1,buy more clothes to sell.,5
3224935,fundraising,Food,Food,Personal,Food Stall,1100,500,15,1,to add stock to her business.,6
3221413,funded,Agriculture,Agriculture,Agriculture,Farming,150,150,6,1,to buy goats for rearing and for sale in order to generate revenue.,13
3226185,fundraising,Food,Food,Personal,Pub,1350,650,10,1,to buy more stock for his bar business.,8
3226165,fundraising,Food,Food,Personal,Restaurant,825,50,1,1,buy a TV and a fridge for her restaurant.,9
3226133,fundraising,Retail,Retail,Business,Electrical Goods,550,0,0,1,to buy more electrical goods for resale.,7
3226120,funded,Services,Services,Business,Beauty Salon,175,175,4,1,"to buy essential equipment for the salon like styling chairs, shampoo stations, hairdryers, mirrors and professional tools like scissors,.",19
